time decyear lat lon Hocean Hocog Himth geoid distnode width reachID nodeID wse OCval
514783451.631285 2016.312 44.669028 -89.666725 337.687424298263 337.404324298263 NA -35.2526561304296 94.7763630725225 3134 74287400453 74287400450503 337.899993896484 96
514783451.68059 2016.312 44.671896 -89.667797 338.976733748735 338.857533748734 NA -35.2428212128504 139.357131638972 2115 74287400453 74287400450483 337.899993896484 96
514783451.729896 2016.312 44.674765 -89.668868 339.126439785476 339.052139785483 NA -35.2329828660811 57.6827799806042 1437 74287400453 74287400450463 337.899993896484 96
514783451.779189 2016.312 44.677632 -89.669939 339.034152649662 339.065952649659 NA -35.2231513776922 102.285896723087 1513.5 74287400453 74287400450443 337.899993896484 97
514783451.828508 2016.312 44.680501 -89.671011 338.496958686432 338.558558686432 NA -35.2133130309229 131.882684513814 1637 74287400453 74287400450433 337.899993896484 96
514783451.877826 2016.312 44.683371 -89.672083 338.472261309448 338.573961309447 NA -35.2034712549633 116.342598848014 1510.5 74287400453 74287400450413 337.899993896484 97
514783451.927133 2016.312 44.686239 -89.673154 338.311070759913 338.970470759917 NA -35.1936363373842 233.186219076716 1257 74287400453 74287400450403 337.899993896484 95
514783451.976439 2016.312 44.689107 -89.674226 338.948780210388 338.875880210389 NA -35.1838014198051 339.057241521369 1458 74287400453 74287400450383 337.899993896484 96
514783452.025757 2016.312 44.691977 -89.675298 339.081570672456 338.958770672458 339.51248149195 -35.1741887097329 476.661793065438 1608 74287400453 74287400450373 337.899993896484 96
514783452.075075 2016.312 44.694846 -89.67637 339.053936222353 338.838536222352 340.674364508242 -35.1647887819301 520.983605140928 1080 74287400453 74287400450333 337.899993896484 94
514783452.124381 2016.312 44.697714 -89.677442 339.108005060672 338.880105060674 343.282022929477 -35.155392130505 380.851845681262 790.5 74287400453 74287400450313 337.899993896484 0
514783452.173673 2016.312 44.700582 -89.678514 339.088973898982 338.885773898993 341.480965261807 -35.14599547908 265.358339746136 768 74287400453 74287400450303 337.899993896484 88
514783452.222979 2016.312 44.70345 -89.679586 339.176042737311 338.947342737304 349.278105301917 -35.136598827655 119.877626658532 621 74287400453 74287400450283 337.899993896484 94
